indice,titulo,artista,ano,nivel_toxicidade,abuso_emocional,ciume_possessividade,dependencia,objetificacao,violencia_traicao,justificativa
4252,Superwoman Pt. II,Lil' Mo feat. Fabolous,2001.0,0.8,True,False,False,False,False,"""Eu te amo, mas não posso me deixar ir"" (abuso emocional) - a frase sugere que o indivíduo está usando seu amor como uma forma de controlar e manter a outra pessoa."
4253,Crazy For This Girl,Evan And Jaron,2001.0,0.2,False,True,False,False,False,"""She don't know how I feel"" — demonstra um leve controle, mas sem agressividade."
4254,Nobody Wants To Be Lonely,Ricky Martin and Christina Aguilera,2001.0,0.2,False,True,False,False,False,"""Can you hear my voice? Do you hear my song?"" (expressa um leve controle, mas sem agressividade)."
4255,I Just Wanna Love U (Give It 2 Me),Jay-Z,2001.0,0.2,False,True,False,False,False,"""You'll forget your man"" - demonstra um leve controle, mas sem agressividade."
4256,One Minute Man,"Missy ""Misdemeanor"" Elliott",2001.0,0.2,False,True,False,False,False,"""Boy I'mma make you love me, make you want me"" — demonstra um leve controle e possibilidade de manipulação."
4257,Danger (Been So Long),Mystikal feat. Nivea,2001.0,0.2,False,True,False,False,False,"""Go tell the DJ to put my shit on"" - demonstra um leve controle, mas sem agressividade."
4258,Only Time,Enya,2001.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4259,I Do!!,Toya,2001.0,0.2,False,True,False,False,False,"""Meu coração parou de batim quando ele me aproximava"" — demonstra um leve controle, mas pode ser apenas uma hipérbole romântica."
4260,Never Had A Dream Come True,S Club 7,2001.0,0.2,False,True,False,False,False,"""I can't find ways to let you go"" e ""A part of me will always be with you, yeah"" - expressam um leve controle e possesão."
4261,Stranger In My House,Tamia,2001.0,0.8,True,False,False,False,False,"""He wouldn't touch me like that"" e ""And he wouldn't treat me like you do"" - expressam uma comparação negativa com o ex-parceiro, indicando abuso emocional."
4262,Irresistible,Jessica Simpson,2001.0,0.2,False,True,False,False,False,"""Don't you try and tell me that he's not my type To hide what I feel inside"" e ""I can hardly breathe More than just physical, deeper than spiritual His ways are powerful Irresistible to me"" — demonstra um leve controle e desejo excessivo."
4263,Heard It All Before,Sunshine Anderson,2001.0,0.8,True,False,False,False,False,"""Girl: I don't even want to see ya face"" (abuso emocional); ""What were you thinking bringing her into our home, In our bed... Messing up my sheets and violating me"" (violência física romantizada)."
4264,The Space Between,Dave Matthews Band,2001.0,0.3,True,False,True,False,False,"""You cannot quit me so quickly"" (dependência); ""No corner you could squeeze me? But I got all the time for you, love"" (dependência)."
4265,There You'll Be,Faith Hill,2001.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4266,Love,Musiq Soulchild,2001.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4267,It's Over Now,112,2001.0,0.8,True,False,False,False,False,"""Wanna act now, never call me back now Turnin' off your cell phone, girl you know that ain't cool"" (abuso emocional); ""You think that I don't know what's goin' on 'cause you're always home alone And I'm always out of town You need to stop trying to play me 'cause you can't even fade me - I know you're messin around baby"" (controle e manipulação)."
4268,No More (Baby I'ma Do Right),3LW,2001.0,0.8,True,False,False,False,False,"""I'm getting a lil' tired of your Broken promises, promises"" (abuso emocional); ""Now you flip the script Playa please"" (manipulação)."
4269,Turn Off The Light,Nelly Furtado,2001.0,0.2,False,True,False,False,False,"""They say that girl ya know, she act too tough"" e ""I said follow me follow me follow me down down down down 'Til you see all my dreams"" — demonstra um leve controle e possibilidade de dependência emocional."
4270,Ain't Nothing `Bout You,Brooks and Dunn,2001.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4271,Play,Jennifer Lopez,2001.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4272,I'm Already There,Lonestar,2001.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4273,My Baby,Lil' Romeo,2001.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4274,Beautiful Day,U2,2001.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4275,Austin,Blake Shelton,2001.0,0.2,False,True,False,False,False,"""If it's anybody else, wait for the tone You know what to do And P.S. if this is Austin I still love you"" - demonstra um leve controle e possui uma mensagem de amor que pode ser interpretada como possessividade."
4276,Southern Hospitality,Ludacris,2001.0,0.0,False,False,False,True,False,"""Check out the hoes my Cadillac fills"" - expressa a redução das mulheres à objeto sexual/de posse."
4277,Grown Men Don't Cry,Tim McGraw,2001.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4278,Livin' It Up,Ja Rule feat. Case,2001.0,0.8,True,False,False,True,False,"""We all my bitches that be givin' it up"" (objetificação); ""My love for you C'mon Bitches, just wanna hold the name exactly / That's why they suck dick with more passion than apples"" (objetificação)."
4279,Loverboy,Mariah Carey feat. Cameo,2001.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4280,Contagious,Isley Brothers feat. Ronald Isley AKA Mr. Biggs,2001.0,0.8,True,False,False,False,False,"""Eu te amo, mas não posso me deixar ir"" (abuso emocional) - a frase sugere que o indivíduo está usando seu amor como uma forma de controlar e manter a outra pessoa."
4281,Who I Am,Jessica Andrews,2001.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4282,Music,Erick Sermon feat. Marvin Gaye,2001.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4283,I Wanna Be Bad,Willa Ford,2001.0,0.2,False,True,False,False,False,"""Tell me what to do How to be, teach me, all your rules from A to Z"" - demonstra um leve controle e desejo de aprender sobre o relacionamento."
4284,Don't Happen Twice,Kenny Chesney,2001.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4285,One More Day,Diamond Rio,2001.0,0.2,False,True,False,False,False,"""Me avisa quando sair, quero saber onde vai"" (controle leve)."
4286,I Wish,R. Kelly,2001.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4287,It's A Great Day To Be Alive,Travis Tritt,2001.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4288,I'm A Thug,Trick Daddy,2001.0,0.8,True,False,False,False,False,"""Fuck the family of the victim"" (ameaça); ""If your ass was home, then Me and her couldn't a been gettin it on And you couldn't have been hittin her right Cause ever since that night she been hittin the phone She want a thug"" (controle e possesão)."
4289,Here's To The Night,Eve 6,2001.0,0.2,False,True,False,False,False,"""Put your name on the line Along with place and time Wanna stay not to go I wanna ditch the logical"" - demonstra um leve controle, mas sem agressividade."
4290,You Shouldn't Kiss Me Like This,Toby Keith,2001.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4291,Get Over Yourself,Eden's Crush,2001.0,0.8,True,False,False,False,False,"""Get over yourself, goodbye"" (abuso emocional) - a letra indica que o cantor está tentando controlar as ações do outro e deseja que ele se afaste dele."
4292,Dance With Me,Debelah Morgan,2001.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4293,"So Fresh, So Clean",Outkast,2001.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4294,E.I.,Nelly,2001.0,0.0,False,False,False,True,False,"""I drive fastly, call me Jeff Gord-on in the Black SS with the naviga-tion"" - demonstra objetificação de si mesmo como um objeto sexual."
4295,Be Like That,3 Doors Down,2001.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4296,Most Girls,Pink,2001.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4297,Oochie Wally,QB's Finest feat. Nas and Braveheart's,2001.0,0.8,True,False,False,False,False,"""Eu te amo, mas não posso me deixar ir"" (abuso emocional) - a frase sugere que o indivíduo está usando seu amor como uma forma de controlar e manter a outra pessoa."
4298,Hero,Enrique Iglesias,2001.0,0.2,False,True,False,False,False,"""Would you swear That you'll always be mine?"" (controle leve); ""I don't care, you're here tonight"" (dependência emocional mínima)."
4299,Hemorrhage (In My Hands),Fuel,2001.0,0.2,False,True,False,False,False,"""Am I the only place that you've left to go?"" (controle leve); ""And I wanted you to turn away, but I do"" (dependência emocional)."
4300,How You Remind Me,Nickelback,2002.0,0.2,False,True,False,False,False,"""And this is how you remind me of what I really am"" e ""Never made it as a wise man, I couldn't cut it as a poor man stealing"" - demonstra um leve controle e manipulação."
4301,Foolish,Ashanti,2002.0,0.8,True,False,False,False,False,"""Baby, I don't know why you're treating me so bad"" (abuso emocional); ""I keep on running back to you"" (dependência)."
4302,Hot in Herre,Nelly,2002.0,0.2,False,True,False,True,False,"""Why you at the bar if you ain't poppin the bottles?"" - demonstra um leve controle, mas sem agressividade. ""Got off the freeway, exit 106 and parked it"" e ""I got secrets can't leave Cancun"" mostram uma possível objetificação do interlocutor como objeto de posse."
4303,Dilemma,Nelly feat. Kelly Rowland,2002.0,0.2,False,True,False,False,False,"""I met this chick and she just moved right up the block from me / But oh no, oh no She got a man and a son though"" - demonstra um leve controle e possesão."
4304,Wherever You Will Go,Calling,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4305,A Thousand Miles,Vanessa Carlton,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4306,In the End,Linkin Park,2002.0,0.2,False,True,False,False,False,"""You didn't look out below Watch the time go right out the window Tryin' to hold on, didn't even know I wasted it all just to watch you go"" - expressa um leve controle e posse."
4307,What's Luv?,Fat Joe feat. Ashanti,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4308,U Got it Bad,Usher,2002.0,0.2,False,True,True,False,False,"""When you're on the phone, hang up and you call right back"" — demonstra um leve controle e dependência emocional; ""If you miss a day without your friend, your whole life's off-track"" — expressa uma certa dependência."
4309,Blurry,Puddle Of Mudd,2002.0,0.8,True,False,True,False,False,"""When you shoved it in my face This pain you gave to me"" (abuso emocional); ""I cannot live at all My whole world surrounds you, I stumble then I crawl"" (dependência)."
4310,Complicated,Avril Lavigne,2002.0,0.2,False,True,False,False,False,"""You're watchin' your back like you can't relax"" — demonstra um leve controle, mas sem agressividade."
4311,Always on Time,Ja Rule feat. Ashanti,2002.0,0.8,True,False,False,False,False,"""Bitch, you know better, we live M-O-B Money Over Bitches"" (derogatório e possivelmente manipulativo); ""I play hard, there's so many women I fathered"" (bragando sobre ter muitas mulheres)"
4312,Ain't it Funny,Jennifer Lopez feat. Ja Rule,2002.0,0.2,False,True,False,False,False,"""Tryna tell me why you want my time / Tryna blind me with your blinging bling"" - demonstra um leve controle, mas sem agressividade."
4313,The Middle,Jimmy Eat World,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4314,I Need a Girl (Part One),P. Diddy feat. Usher and Loon,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4315,U Don't have to Call,Usher,2002.0,0.2,False,True,False,False,False,"""Don't leave your girl around me, true playa for real"" — demonstra um leve controle e possuição."
4316,Family Affair,Mary J. Blige,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4317,I Need a Girl (Part Two),"P. Diddy and Ginuwine feat. Loon, Mario Winans and Tammy Ruggeri",2002.0,0.8,True,False,False,False,False,"""Eu te amo, mas não posso me deixar ir"" (abuso emocional) - a frase sugere que o indivíduo está usando seu amor como uma forma de controlar e manter a outra pessoa."
4318,Gangsta Lovin',Eve feat. Alicia Keys,2002.0,0.2,False,True,False,False,False,"""I'm comin' at you hard, bein' a thug And I ain't givin up till I get that gangsta love"" - expressa um leve controle e possuição."
4319,My Sacrifice,Creed,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4320,Without Me,Eminem,2002.0,0.8,True,False,False,False,False,"""Você não me ouve mais, agora vai escutar"" (abuso emocional); ""Eu sou o melhor desde que Prince se tornou um símbolo"" (auto-exaltação e auto-centrismo)."
4321,Hero,Enrique Iglesias,2002.0,0.2,False,True,False,False,False,"""Would you swear That you'll always be mine?"" (controle leve); ""I don't care, you're here tonight"" (dependência emocional mínima)."
4322,All You Wanted,Michelle Branch,2002.0,0.2,False,True,True,False,False,"""I'm sinking slowly / So hurry, hold me Your hand is all I have to keep me hanging on"" — expressa uma dependência leve; ""If you want to I can save you I can take you away from here"" — demonstra um controle e possibilidade de manipulação."
4323,Get the Party Started,Pink,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4324,Hero,Chad Kroeger feat. Josey Scott,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4325,Wasting My Time,Default,2002.0,0.2,False,True,False,False,False,"""Don't ask for more"" e ""I see you waiting, look so lonely"" - mostra um leve controle e uma leve possibilidade de ciume."
4326,One Last Breath,Creed,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4327,"Whenever, Wherever",Shakira,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4328,I'm Gonna Be Alright,Jennifer Lopez feat. Nas,2002.0,0.2,False,True,False,False,False,"""Me avisa quando sair, quero saber onde vai"" — demonstra um leve controle, mas sem agressividade."
4329,Oh Boy,Cam'ron feat. Juelz Santana,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4330,Heaven,DJ Sammy and Yanou feat. Do,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4331,Hey Baby,No Doubt feat. Bounty Killer,2002.0,0.2,False,True,False,False,False,"""I’m the kinda girl that hangs with the guys"" e ""No matter what they say I’m still the same Somehow everybody knows my name"". Demonstra um leve controle, mas sem agressividade."
4332,Girlfriend,'N Sync feat. Nelly,2002.0,0.2,False,True,False,False,False,"""He don't want you like I want you Believe me, boo, I dun told you"" (expressa um leve controle e possui uma sugestão de dependência emocional); ""I'll be your personal shrink, boo, I care what you think"" (controle)."
4333,Just a Friend 2002,Mario,2002.0,0.2,False,True,False,False,False,"""But you say I'm just a friend"" — demonstra um leve controle, mas sem agressividade."
4334,Soak up the Sun,Sheryl Crow,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4335,Don't Let Me Get Me,Pink,2002.0,0.2,False,True,False,False,False,"""LA told me, 'You'll be a pop star All you have to change is everything you are.' Tired of being compared to damn Britney Spears She's so pretty, that just ain't me"" - demonstra um leve controle e possesividade em relação à imagem pública desejada."
4336,Nothin',N.O.R.E.,2002.0,0.2,False,True,False,False,False,"""Yo' girl was lookin at me"" — demonstra um leve controle, mas sem agressividade."
4337,Oops (Oh My),Tweet,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4338,A Moment Like This,Kelly Clarkson,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4339,Addictive,Truth Hurts feat. Rakim,2002.0,0.2,False,True,False,False,False,"""He breaks me down, he builds me up"" (controle leve); ""I'm on his team, he keeps me clean And gives me things, he makes me scream"" — demonstra um controle mínimo e uma dependência leve."
4340,Happy,Ashanti,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4341,No Such Thing,John Mayer,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4342,Just Like a Pill,Pink,2002.0,0.8,True,False,True,False,False,"""I can't stay on your life support"" (dependência); ""You keep making me ill"" (abuso emocional)."
4343,Down 4 U,"Irv Gotti Presents The Inc. feat. Ja Rule, Ashanti, Charli Baltimore and Vita",2002.0,0.8,True,False,False,False,False,"""Eu te amo, mas não posso me deixar ir"" (abuso emocional) - a frase sugere que o indivíduo está usando seu amor como uma forma de controlar e manter a outra pessoa."
4344,Can't Get You Out Of My Head,Kylie Minogue,2002.0,0.2,False,True,False,False,False,"""I can't get you out of my head"" e ""Every night, every day Just to be there in your arms Won't you stay? Won't you lay?"" demonstram um leve controle e desejo de possessão."
4345,Superman (It's not Easy),Five For Fighting,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4346,Cleanin' out my Closet,Eminem,2002.0,0.8,True,False,False,False,False,"""I'm sorry, Mama I never meant to hurt you I never meant to make you cry But tonight I'm cleanin' out my closet (One more time!)""; ""Now, I would never diss my own mama just to get recognition Take a second to listen 'fore you think this record is dissin' But put yourself in my position, just try to envision Witnessin' your mama poppin' prescription pills in the kitchen Bitchin' that someone's always goin' through her purse and shit's missin'""; ""Remember when Ronnie died and you said you wished it was me? Well, guess what, I am dead—dead to you as can be!"". O artista expressa sentimento de culpa e discordância com sua mãe, além de fazer referência a violências emocionais sofridas."
4347,Halfcrazy,Musiq,2002.0,0.2,False,True,False,False,False,"""I'm wonderin' if it's worth me holdin' on"" (controle leve, mas pode ser apenas uma hipérbole romântica); ""I'd hate to walk away from you as if this never existed 'cause when we kissed, the moment after, I looked at you different, yeah"" — demonstra um leve controle e possui elementos de dependência emocional."
4348,"Lights, Camera, Action!",Mr. Cheeks,2002.0,0.2,False,True,False,False,False,"""Sippin on ya Henny, askin where the weed at"" - expressa uma leve possesividade e desejo sexual."
4349,Still Fly,Big Tymers,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4350,A Woman's Worth,Alicia Keys,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4351,7 Days,Craig David,2002.0,0.2,False,True,False,False,False,"""Ela não se parece com uma garota que faria um flirt unicamente"" e ""Seu telefone está sempre anexado a mim, quando você estiver sozinho basta chamar-me"". Esses trechos mostram um leve controle e possibilidade de posse."
4352,Hey Ma,"Cam'ron feat. Juelz Santana, Freekey Zekey and Toya",2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4353,Work It,"Missy ""Misdemeanor"" Elliott",2002.0,0.2,False,True,False,False,False,"""Call before you come, I need to shave my chocha"" - demonstra um leve controle e possui uma sugestão de posse sexual."
4354,Move Bitch,Ludacris feat. Mystikal and Infamous 2.0,2002.0,0.8,True,False,False,False,False,"""Eu te amo, mas não posso me deixar ir"" (abuso emocional) - a frase sugere que o indivíduo está usando seu amor como uma forma de controlar e manter a outra pessoa."
4355,Can't Fight the Moonlight,LeAnn Rimes,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4356,Escape,Enrique Iglesias,2002.0,0.2,False,True,False,False,False,"""I'm not gonna beg you to stay"" — demonstra um leve controle, mas sem agressividade."
4357,More than a Woman,Aaliyah,2002.0,0.2,False,True,False,False,False,"""I'll be more than a lover More than a woman Even more under covers (I'll be)"" — demonstra um leve controle, mas sem agressividade."
4358,Hello Good,No Doubt,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4359,I Love You,Faith Evans,2002.0,0.2,False,True,False,False,False,"""You're the one that I live for"" e ""I can't take it anymore"" demonstram um leve controle, mas sem agressividade."
4360,Gotta Get Thru This,Daniel Bedingfield,2002.0,0.2,False,False,True,False,False,"""I gotta take my mind off of you"" — expressa dependência leve, mas pode ser apenas uma hipérbole romântica."
4361,Pass the Courvoisier Part II,Busta Rhymes feat. P. Diddy and Pharrell,2002.0,0.0,False,False,False,True,False,"""Girl, you need to shake it off Too much hair on your cho-cha, then shave it off"" - demonstra uma redução da pessoa a um objeto sexual."
4362,Lose Yourself,Eminem,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4363,Butterflies,Michael Jackson,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4364,What About Us?,Brandy,2002.0,0.8,True,False,False,False,False,"""Why don't you return my calls? Why you trip 'bout where I be?"" (abuso emocional); ""Thought you said you were different Was that what I heard you say? Said that you'd love only me Thought that you'd be all I need"" (dependência leve)."
4365,Underneath your Clothes,Shakira,2002.0,0.2,False,True,False,False,False,"""Você é a minha escolhida"" e ""vou pertencer à você para sempre"" demonstram um leve controle, mas sem agressividade."
4366,Rainy Dayz,Mary J. Blige feat. Ja Rule,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4367,Differences,Ginuwine,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4368,If I could Go!,Angie Martinez feat. Lil' Mo and Sacario,2002.0,0.2,False,True,False,False,False,"""You can fly away, no one has to know"" - expressa um leve controle e desejo de privacidade."
4369,The Whole World,OutKast feat. Killer Mike,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4370,Underneath it All,No Doubt feat. Lady Saw,2002.0,0.3,True,False,False,False,False,"""You know some real bad tricks And you need some discipline"" (abuso emocional); ""You've used up all your coupons, and all you got left is me"" (dependência leve)."
4371,Caramel,City High feat. Eve,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4372,Luv U Better,LL Cool J,2002.0,0.2,False,True,False,False,False,"""I wanna make sure I go about this in the right way"" e ""It's a long journey back to the place we was"". Demonstra um leve controle, mas sem agressividade."
4373,Gimme the Light,Sean Paul,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4374,Gone,'N Sync,2002.0,0.2,False,True,False,False,False,"""I've been sitting here Can't get you off my mind"" - demonstra um leve controle, mas sem agressividade."
4375,Livin' it Up,Ja Rule feat. Case,2002.0,0.8,True,False,False,True,False,"""We all my bitches that be givin' it up"" (objetificação); ""My love for you C'mon Bitches, just wanna hold the name exactly / That's why they suck dick with more passion than apples"" (objetificação)."
4376,Roll Out (My Business),Ludacris,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4377,Here is Gone,Goo Goo Dolls,2002.0,0.2,False,True,False,False,False,"""I'm not the one you should fear"" e ""But you were never really ever there at all"" - demonstra um leve controle, mas sem agressividade."
4378,No More Drama,Mary J. Blige,2002.0,0.2,False,True,False,False,False,"""Gotta count on me Cause I can guarantee that I'll be fine"" e ""Why'd I play the fool? Go through ups and downs Knowing all the time You wouldn't be around Or maybe I like the stress 'Cause I was young and restless But that was long ago I don't wanna cry no more"" - demonstra um leve controle e dependência emocional, mas sem agressividade."
4379,Days go By,Dirty Vegas,2002.0,0.2,False,True,False,False,False,"""Days go by and still I think of you Days when I couldn't live my life without you"" — demonstra um leve controle e uma certa dependência emocional, mas sem agressividade."
4380,Baby,Ashanti,2002.0,0.8,True,True,False,False,False,"""I couldn't breathe if he ever said (He would leave)"" — expressa uma forte dependência emocional; ""See, I don't know if you get it yet (Just don't know) He's like a lighter to my cigarette (Watch me smoke)"" e ""I never knew another human life (Didn't know) Could have the power to take over mine"" — mostram um controle excessivo sobre o relacionamento."
4381,The Good Stuff,Kenny Chesney,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4382,We Thuggin',Fat Joe feat. R. Kelly,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4383,Good Morning Beautiful,Steve Holy,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4384,Rock the Boat,Aaliyah,2002.0,0.2,False,True,False,False,False,"""Boy you gotta stroke (ooh) Before drifting me deeper"" - demonstra um leve controle, mas sem agressividade. ""I want you to use yourself (hey!) Like you never ever used to do before (never!)"" - indica uma possível dependência emocional."
4385,Drive (For Daddy Gene),Alan Jackson,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4386,Standing Still,Jewel,2002.0,0.2,False,True,False,False,False,"""Do you need me Like I need you?"" e ""Do you want me like I want you (passing me by)"" mostram um leve controle, mas sem agressividade."
4387,Anything,Jaheim feat. Next,2002.0,0.2,False,True,False,False,False,"""You can have anything I got All of me right on the spot"" - expressa um leve controle, mas sem agressividade."
4388,Full Moon,Brandy,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4389,Uh Huh,B2K,2002.0,0.2,False,True,False,False,False,"""Girl you messed up when you let me in""; ""Now we're all out in the open, everybody knows about you and me"". Demonstra um leve controle e possesão."
4390,A New Day has Come,Celine Dion,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4391,Turn Off the Light,Nelly Furtado,2002.0,0.2,False,True,False,False,False,"""They say that girl ya know, she act too tough"" e ""I said follow me follow me follow me down down down down 'Til you see all my dreams"" — demonstra um leve controle e possibilidade de dependência emocional."
4392,Living and Living Well,George Strait,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4393,My List,Toby Keith,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4394,Hands Clean,Alanis Morissette,2002.0,0.8,True,True,False,True,False,"""If it weren't for my attention, you wouldn't have been successful"" (dependência leve); ""You sexualize me like a young thing would, and I think I like ya"" (objetificação)."
4395,Sk8er Boi,Avril Lavigne,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4396,Long Time Gone,Dixie Chicks,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4397,Where Were You (When the World Stopped Turning),Alan Jackson,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4398,Like I Love You,Justin Timberlake,2002.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4399,I Do!!,Toya,2002.0,0.2,False,True,False,False,False,"""Meu coração parou de batim quando ele me aproximava"" — demonstra um leve controle, mas pode ser apenas uma hipérbole romântica."
4400,In Da Club,50 Cent,2003.0,0.8,True,False,False,True,False,"""You can find me in the club, bottle full of bub' Look, mami, I got the X if you into takin' drugs"" - indica objetificação e uso de drogas; ""I'm into havin' sex, I ain't into makin' love"" - indica objetificação sexual."
4401,Ignition,R. Kelly,2003.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4402,Get Busy,Sean Paul,2003.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4403,Crazy In Love,Beyonce feat. Jay-Z,2003.0,0.2,False,True,False,False,False,"""Me avisa quando sair, quero saber onde vai"" — demonstra um leve controle, mas sem agressividade."
4404,When I'm Gone,3 Doors Down,2003.0,0.2,False,True,False,False,False,"""You won't always be there"" — demonstra um leve controle, mas sem agressividade."
4405,Unwell,matchbox twenty,2003.0,0.2,False,True,False,False,False,"""I know right now you don't care But soon enough you're gonna think of me And how I used to be"" - demonstra um leve controle, mas sem agressividade."
4406,Right Thurr,Chingy,2003.0,0.8,False,True,False,True,False,"""I like the way you do that right thurr (right thurr) Swing your hips when you're walking, let down your hurr(let down your hurr)"" - demonstra um leve controle e possesão; ""She be shopping in Frontenac Just look at her front and back Man she so stacked and she know that I want that"" - objetificação da mulher."
4407,Miss You,Aaliyah,2003.0,0.2,False,True,False,False,False,"""Now you're gone and I'm lost without you here now"" - demonstra um leve controle, mas sem agressividade."
4408,Picture,Kid Rock feat. Sheryl Crow,2003.0,0.2,False,True,False,False,False,"""I put your picture away Sat down and cried today I can't look at you while I'm lying next to her"" - demonstra um leve controle, mas sem agressividade."
4409,Bring Me To Life,Evanescence feat. Paul McCoy,2003.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4410,Get Low,Lil Jon and The East Side Boyz feat. Ying Yang Twins,2003.0,0.2,False,True,False,True,False,"""Can she fuck? That question been harassing me"" - expressa um desejo leve, mas não é tóxico; ""She getting crunk in the club, I mean she work it and I like to see the females twerking Taking her clothes off - fucking naked ATL"" - objetifica a mulher."
4411,Baby Boy,Beyonce feat. Sean Paul,2003.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4412,Shake Ya Tailfeather,"Nelly, P. Diddy and Murphy Lee",2003.0,0.0,False,False,False,True,False,"""San Manolos, Ma-no-no's, I can't tell"" - expressa a redução da mulher à objeto de posse."
4413,21 Questions,50 Cent feat. Nate Dogg,2003.0,0.2,False,True,False,False,False,"""I gotta love it"" e ""If I was with some other chick and someone happened to see And when you asked me about it I said it wasn't me"" mostram um leve controle, mas sem agressividade."
4414,All I Have,Jennifer Lopez feat. LL Cool J,2003.0,0.2,False,True,False,False,False,"""Baby, don't go"" e ""I gotta leave you alone"" - demonstra um leve controle e possibilidade de manipulação."
4415,Beautiful,Christina Aguilera,2003.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4416,I Know What You Want,Busta Rhymes and Mariah Carey feat. The Flipmode Squad,2003.0,0.8,True,False,False,False,False,"""Eu te amo, mas não posso me deixar ir"" (abuso emocional) - a frase sugere que o indivíduo está usando seu amor como uma forma de controlar e manter a outra pessoa."
4417,I'm With You,Avril Lavigne,2003.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
